,0,1,2,3,4,5,6,7
22,23,帝豪新能源,1771,吉利新能源,13.58,16.18,https://www.16888.com/127691/options/,202011
23,24,WEY VV7新能源,1703,长城汽车,21.98,23.98,https://www.16888.com/128748/options/,202011
24,25,北汽新能源EC,1660,北汽新能源,0.00,0.00,https://www.16888.com/127675/options/,202011
25,26,蔚来ES8,1562,蔚来,49.60,65.60,https://www.16888.com/127767/options/,202011
26,27,途观L新能源,1531,上汽大众,26.11,27.21,https://www.16888.com/128249/options/,202011
27,28,蔚来EC6,1500,蔚来,37.80,55.40,https://www.16888.com/128852/options/,202011
28,29,元新能源,1260,比亚迪,0.00,0.00,https://www.16888.com/128065/options/,202011
29,30,宝骏E300,1080,上汽通用五菱,0.00,0.00,https://www.16888.com/128786/options/,202011
30,31,几何C,1059,几何汽车,12.98,20.78,https://www.16888.com/128814/options/,202011
31,32,奥迪A6L新能源,983,一汽-大众奥迪,50.80,50.80,https://www.16888.com/128135/options/,202011
32,33,荣威i6新能源,964,上汽集团,14.78,20.18,https://www.16888.com/127701/options/,202011
33,34,几何A,948,几何汽车,12.68,20.78,https://www.16888.com/128369/options/,202011
34,35,东风风神E70,901,东风乘用车,14.28,15.38,https://www.16888.com/127868/options/,202011
35,36,五菱荣光EV,875,上汽通用五菱,11.48,11.78,https://www.16888.com/128892/options/,202011
36,37,探岳GTE,869,一汽-大众,0.00,0.00,https://www.16888.com/128862/options/,202011
37,38,VELITE 5,789,上汽通用别克,0.00,0.00,https://www.16888.com/127696/options/,202011
38,39,艾瑞泽5e,761,奇瑞新能源,15.98,15.98,https://www.16888.com/127815/options/,202011
39,40,启辰D60EV,696,东风启辰,12.98,17.88,https://www.16888.com/128626/options/,202011
40,41,卡罗拉双擎E+,673,一汽丰田,20.78,23.08,https://www.16888.com/128378/options/,202011
41,42,奔驰EQC,661,北京奔驰,49.19,57.98,https://www.16888.com/128206/options/,202011
42,43,广汽丰田iA5,654,广汽丰田新能源,15.98,19.28,https://www.16888.com/128629/options/,202011
43,44,宝马iX3,637,华晨宝马,39.99,43.99,https://www.16888.com/128978/options/,202011
44,45,云度π1,634,云度新能源,7.48,7.98,https://www.16888.com/127865/options/,202011
45,46,奥迪Q2L e-tron,630,一汽-大众奥迪,24.38,24.38,https://www.16888.com/128744/options/,202011
46,47,广汽本田VE-1,557,广汽本田,15.98,18.68,https://www.16888.com/128273/options/,202011
47,48,东风本田X-NV,531,东风本田,16.98,17.98,https://www.16888.com/128516/options/,202011
48,49,迈腾GTE插电混动,517,一汽-大众,23.79,25.29,https://www.16888.com/128747/options/,202011
49,50,菱智M5EV,513,东风风行,14.99,17.39,https://www.16888.com/128231/options/,202011
0,51,风行S50EV,489,东风风行,13.19,18.09,https://www.16888.com/127908/options/,202011
1,52,国机智骏GC1,465,国机智骏,7.38,8.38,https://www.16888.com/128702/options/,202011
2,53,腾势X,462,腾势汽车,28.98,35.78,https://www.16888.com/128567/options/,202011
3,54,索纳塔插电混动,436,北京现代,22.28,25.68,https://www.16888.com/128153/options/,202011
4,55,比亚迪e3,420,比亚迪,15.48,15.58,https://www.16888.com/128565/options/,202011
5,56,荣威MARVEL X,405,上汽集团,0.00,0.00,https://www.16888.com/128182/options/,202011
6,57,宝来·纯电,378,一汽-大众,0.00,0.00,https://www.16888.com/128689/options/,202011
7,58,嘉际新能源,362,吉利新能源,14.58,16.88,https://www.16888.com/128402/options/,202011
8,59,小蚂蚁,349,奇瑞新能源,7.39,9.40,https://www.16888.com/127686/options/,202011
9,60,沃尔沃XC40新能源,334,沃尔沃亚太,25.70,31.50,https://www.16888.com/129016/options/,202011
10,61,缤越新能源,294,吉利新能源,11.98,13.58,https://www.16888.com/128486/options/,202011
11,62,畅巡,277,上汽通用雪佛兰,15.99,17.99,https://www.16888.com/128721/options/,202011
12,63,凌宝BOX,275,吉麦新能源,4.18,6.88,https://www.16888.com/128895/options/,202011
13,64,云度π3,272,云度新能源,11.98,14.48,https://www.16888.com/127866/options/,202011
14,65,江淮iEVA50,247,江淮汽车,12.98,14.55,https://www.16888.com/128025/options/,202011
15,66,风光E1,230,东风小康,6.18,7.38,https://www.16888.com/128715/options/,202011
16,67,朗逸纯电,228,上汽大众,14.89,14.89,https://www.16888.com/128595/options/,202011
17,68,宋MAX新能源,215,比亚迪,14.78,17.48,https://www.16888.com/128417/options/,202011
18,69,海马爱尚EV,207,海马汽车,3.98,4.28,https://www.16888.com/127725/options/,202011
19,70,奕泽E进擎,194,一汽丰田,22.58,25.38,https://www.16888.com/128757/options/,202011
20,71,长安欧尚X7 EV,188,长安汽车,15.99,17.99,https://www.16888.com/128809/options/,202011
21,72,上汽大通MAXUS EUNIQ 5,184,上汽大通,16.58,21.28,https://www.16888.com/128501/options/,202011
22,73,哪吒N01,182,合众汽车,6.68,13.98,https://www.16888.com/128141/options/,202011
23,74,雷凌双擎E+,176,广汽丰田,20.38,21.88,https://www.16888.com/128401/options/,202011
24,75,欧尚EV,173,长安汽车,0.00,0.00,https://www.16888.com/128158/options/,202011
25,76,比亚迪e1,168,比亚迪,5.99,7.99,https://www.16888.com/128426/options/,202011
26,77,江淮iEV6E,161,江淮汽车,5.95,7.55,https://www.16888.com/127487/options/,202011
27,78,丰田C-HR EV,158,广汽丰田,22.58,24.98,https://www.16888.com/128758/options/,202011
28,79,传祺GS4新能源,157,广汽乘用车,16.38,19.38,https://www.16888.com/127749/options/,202011
29,80,帝豪GSe,141,吉利新能源,10.99,15.99,https://www.16888.com/128078/options/,202011
30,81,沃尔沃S60新能源,126,沃尔沃亚太,39.99,46.19,https://www.16888.com/128327/options/,202011
31,82,悦虎,125,大运汽车,7.18,8.28,https://www.16888.com/128810/options/,202011
32,83,启辰E30,120,东风启辰,7.24,8.54,https://www.16888.com/126687/options/,202011
33,84,Aion LX,105,广汽埃安,28.66,46.96,https://www.16888.com/128584/options/,202011
34,85,易至EV3,102,江铃集团新能源,6.88,7.38,https://www.16888.com/128413/options/,202011
35,86,名爵6新能源,102,上汽名爵,14.58,19.98,https://www.16888.com/128014/options/,202011
36,87,江淮iC5,98,江淮汽车,14.99,17.59,https://www.16888.com/128830/options/,202011
37,88,起亚K3新能源,95,起亚,16.68,20.68,https://www.16888.com/128597/options/,202011
38,89,长安CS15EV,92,长安汽车,8.98,9.88,https://www.16888.com/127880/options/,202011
39,90,江淮iEV,76,江淮汽车,9.45,9.45,https://www.16888.com/126533/options/,202011
40,91,传祺GE3,76,广汽埃安,0.00,0.00,https://www.16888.com/127748/options/,202011
41,92,欧拉iQ,75,长城新能源,11.48,15.03,https://www.16888.com/128188/options/,202011
42,93,国机智骏GX5,61,国机智骏,11.58,13.98,https://www.16888.com/128558/options/,202011
43,94,赛力斯SF5,59,金康赛力斯,21.68,24.68,https://www.16888.com/128432/options/,202011
44,95,天逸 C5 AIRCROSS新能源,52,东风雪铁龙,23.17,26.47,https://www.16888.com/128913/options/,202011
45,96,北京X7 PHEV,42,BEIJING汽车,18.49,21.69,https://www.16888.com/129019/options/,202011
46,97,微蓝7,41,上汽通用别克,19.78,21.78,https://www.16888.com/128811/options/,202011
47,98,昂希诺纯电动,32,北京现代,17.28,19.88,https://www.16888.com/128719/options/,202011
48,99,思皓E20X,30,江淮大众,12.80,13.80,https://www.16888.com/128653/options/,202011
49,100,星越新能源,29,吉利新能源,17.58,21.68,https://www.16888.com/128471/options/,202011
0,101,上汽大通MAXUS EG10,24,上汽大通,29.93,41.68,https://www.16888.com/127883/options/,202011
1,102,领克03新能源,21,领克,17.67,19.67,https://www.16888.com/128553/options/,202011
2,103,雷诺 e诺,20,东风雷诺,0.00,0.00,https://www.16888.com/128590/options/,202011
3,104,领克02新能源,18,领克,18.27,19.77,https://www.16888.com/128628/options/,202011
4,105,轩逸·纯电,14,东风日产,23.80,25.40,https://www.16888.com/128225/options/,202011
5,106,起亚K5新能源,13,起亚,22.28,23.98,https://www.16888.com/128184/options/,202011
6,107,领克01新能源,8,领克,19.97,22.78,https://www.16888.com/128145/options/,202011
7,108,帅客新能源,6,郑州日产,0.00,0.00,https://www.16888.com/128096/options/,202011
8,109,领动插电混动,5,北京现代,15.78,17.88,https://www.16888.com/128596/options/,202011
9,110,奔腾B30EV,5,一汽奔腾,0.00,0.00,https://www.16888.com/128151/options/,202011
10,111,合创007,3,合创汽车,25.98,27.98,https://www.16888.com/128795/options/,202011
11,112,标致e2008,1,东风标致,0.00,0.00,https://www.16888.com/128767/options/,202011
12,113,尼欧Ⅱ,1,长安汽车,0.00,0.00,https://www.16888.com/128309/options/,202011
13,114,奕炫EV,1,东风乘用车,14.98,15.98,https://www.16888.com/128753/options/,202011
14,115,祺智EV,0,广汽三菱新能源,12.98,13.98,https://www.16888.com/128230/options/,202011
15,116,力帆820EV,0,力帆汽车,0.00,0.00,https://www.16888.com/128237/options/,202011
16,117,北汽EC100,0,北汽昌河,7.18,7.58,https://www.16888.com/128796/options/,202011
17,118,WEY P8,0,长城汽车,0.00,0.00,https://www.16888.com/127841/options/,202011
18,119,LITE,0,北汽新能源,11.08,12.68,https://www.16888.com/127843/options/,202011
19,120,瑞虎e,0,奇瑞新能源,10.88,13.78,https://www.16888.com/128532/options/,202011
20,121,路盛S1 iEV360,0,华泰新能源,0.00,0.00,https://www.16888.com/128035/options/,202011
21,122,起亚KX3新能源,0,起亚,23.98,23.98,https://www.16888.com/128265/options/,202011
22,123,易至EX5,0,江铃集团新能源,12.58,13.28,https://www.16888.com/128037/options/,202011
23,124,腾势,0,腾势汽车,29.88,32.88,https://www.16888.com/126366/options/,202011
24,125,瑞虎3xe,0,奇瑞新能源,9.38,10.68,https://www.16888.com/127976/options/,202011
25,126,北京EU5,0,BEIJING汽车,12.99,17.19,https://www.16888.com/128299/options/,202011
26,127,奔腾X40新能源,0,一汽奔腾,0.00,0.00,https://www.16888.com/128305/options/,202011
27,128,云100,0,众泰新能源,0.00,0.00,https://www.16888.com/126716/options/,202011
28,129,众泰Z500新能源,0,众泰新能源,0.00,0.00,https://www.16888.com/126703/options/,202011
29,130,众泰E200,0,众泰新能源,0.00,0.00,https://www.16888.com/126973/options/,202011
30,131,知豆D2,0,知豆电动车,0.00,0.00,https://www.16888.com/127043/options/,202011
31,132,江铃E160,0,江铃集团新能源,0.00,0.00,https://www.16888.com/127754/options/,202011
32,133,北汽新能源EU,0,北汽新能源,7.98,7.98,https://www.16888.com/127152/options/,202011
33,134,比亚迪e5,0,比亚迪,22.07,22.07,https://www.16888.com/127290/options/,202011
34,135,风光580新能源,0,东风小康,0.00,0.00,https://www.16888.com/128368/options/,202011
35,136,荣威e950,0,上汽集团,0.00,0.00,https://www.16888.com/127363/options/,202011
36,137,全球鹰K12,0,康迪电动汽车集团,0.00,0.00,https://www.16888.com/127525/options/,202011
37,138,江铃E200L,0,江铃集团新能源,0.00,0.00,https://www.16888.com/127530/options/,202011
38,139,开瑞K60EV,0,开瑞汽车,19.88,20.88,https://www.16888.com/128152/options/,202011
39,140,飞凡ER6,0,上汽集团,15.58,20.08,https://www.16888.com/128922/options/,202011
40,141,传祺GA3S PHEV,0,广汽埃安,16.48,17.48,https://www.16888.com/127752/options/,202011
41,142,途岳新能源,0,上汽大众,0.00,0.00,https://www.16888.com/129038/options/,202011
42,143,野马EC30,0,野马汽车,0.00,0.00,https://www.16888.com/128211/options/,202011
43,144,江淮iEVA60,0,江淮汽车,0.00,0.00,https://www.16888.com/128437/options/,202011
44,145,路盛S1 EV160B,0,华泰新能源,0.00,0.00,https://www.16888.com/127884/options/,202011
45,146,北京EX3,0,BEIJING汽车,11.99,16.39,https://www.16888.com/128447/options/,202011
46,147,威马EX6,0,威马汽车,0.00,0.00,https://www.16888.com/128755/options/,202011
47,148,蒙迪欧新能源,0,长安福特,0.00,0.00,https://www.16888.com/128007/options/,202011
0,1,宏光MINIEV,32097,上汽通用五菱,3.28,9.99,https://www.16888.com/128864/options/,202012
1,2,汉,24178,比亚迪,21.78,33.18,https://www.16888.com/128787/options/,202012
2,3,荣威Ei5,17473,上汽集团,13.98,15.38,https://www.16888.com/127904/options/,202012
3,4,欧拉黑猫,10010,长城新能源,8.48,9.98,https://www.16888.com/128302/options/,202012
4,5,理想ONE,6126,理想,33.80,33.80,https://www.16888.com/128436/options/,202012
5,6,秦新能源,4446,比亚迪,12.99,17.48,https://www.16888.com/128198/options/,202012
6,7,名爵EZS纯电动,4303,上汽名爵,11.98,14.98,https://www.16888.com/128403/options/,202012
7,8,小鹏P7,3691,小鹏汽车,23.99,28.59,https://www.16888.com/128729/options/,202012
8,9,宝骏E100,3651,上汽通用五菱,4.98,5.48,https://www.16888.com/127573/options/,202012
9,10,唐新能源,3618,比亚迪,20.98,34.28,https://www.16888.com/126549/options/,202012
10,11,宝骏E200,2986,上汽通用五菱,5.48,6.48,https://www.16888.com/128214/options/,202012
11,12,零跑T03,2981,零跑汽车,7.39,8.99,https://www.16888.com/128803/options/,202012
12,13,小鹏G3,2729,小鹏汽车,16.89,20.19,https://www.16888.com/127961/options/,202012
13,14,途观L新能源,2645,上汽大众,26.11,27.21,https://www.16888.com/128249/options/,202012
14,15,威马EX5,2588,威马汽车,16.08,17.98,https://www.16888.com/128029/options/,202012
15,16,蔚来EC6,2563,蔚来,37.80,55.40,https://www.16888.com/128852/options/,202012
16,17,帝豪新能源,2503,吉利新能源,13.58,16.18,https://www.16888.com/127691/options/,202012
17,18,哪吒U,2472,合众汽车,12.38,18.58,https://www.16888.com/128441/options/,202012
18,19,宝骏E300,2355,上汽通用五菱,0.00,0.00,https://www.16888.com/128786/options/,202012
19,20,蔚来ES6,2335,蔚来,36.80,55.40,https://www.16888.com/127934/options/,202012
20,21,比亚迪e2,2296,比亚迪,9.58,14.58,https://www.16888.com/128578/options/,202012
21,22,逸动新能源,2024,长安汽车,14.99,15.99,https://www.16888.com/127732/options/,202012
22,23,欧拉好猫,2016,长城新能源,12.99,17.10,https://www.16888.com/128954/options/,202012
23,24,WEY VV7新能源,2000,长城汽车,21.98,23.98,https://www.16888.com/128748/options/,202012
24,25,宋新能源,1908,比亚迪,0.00,0.00,https://www.16888.com/127723/options/,202012
25,26,宝马iX3,1844,华晨宝马,39.99,43.99,https://www.16888.com/128978/options/,202012
26,27,启辰D60EV,1777,东风启辰,12.98,17.88,https://www.16888.com/128626/options/,202012
27,28,蔚来ES8,1725,蔚来,49.60,65.60,https://www.16888.com/127767/options/,202012
28,29,帕萨特新能源,1662,上汽大众,23.32,24.22,https://www.16888.com/128252/options/,202012
29,30,AION V,1500,广汽埃安,18.76,26.98,https://www.16888.com/128866/options/,202012
30,31,东风本田X-NV,1167,东风本田,16.98,17.98,https://www.16888.com/128516/options/,202012
31,32,荣威i6新能源,1122,上汽集团,14.78,20.18,https://www.16888.com/127701/options/,202012
32,33,元新能源,1062,比亚迪,0.00,0.00,https://www.16888.com/128065/options/,202012
33,34,风光E1,1004,东风小康,6.18,7.38,https://www.16888.com/128715/options/,202012
34,35,VELITE 5,990,上汽通用别克,0.00,0.00,https://www.16888.com/127696/options/,202012
35,36,飞凡ER6,910,上汽集团,15.58,20.08,https://www.16888.com/128922/options/,202012
36,37,菱智M5EV,895,东风风行,14.99,17.39,https://www.16888.com/128231/options/,202012
37,38,爱驰U5,881,爱驰汽车,16.69,24.99,https://www.16888.com/128285/options/,202012
38,39,探岳GTE,858,一汽-大众,0.00,0.00,https://www.16888.com/128862/options/,202012
39,40,几何C,824,几何汽车,12.98,20.78,https://www.16888.com/128814/options/,202012
40,41,奥迪A6L新能源,823,一汽-大众奥迪,50.80,50.80,https://www.16888.com/128135/options/,202012
41,42,艾瑞泽5e,784,奇瑞新能源,15.98,15.98,https://www.16888.com/127815/options/,202012
42,43,迈腾GTE插电混动,729,一汽-大众,23.79,25.29,https://www.16888.com/128747/options/,202012
43,44,欧拉白猫,719,长城新能源,7.18,10.68,https://www.16888.com/128576/options/,202012
44,45,云度π1,717,云度新能源,7.48,7.98,https://www.16888.com/127865/options/,202012
45,46,广汽丰田iA5,707,广汽丰田新能源,15.98,19.28,https://www.16888.com/128629/options/,202012
46,47,东风风神E70,695,东风乘用车,14.28,15.38,https://www.16888.com/127868/options/,202012
47,48,风行S50EV,690,东风风行,13.19,18.09,https://www.16888.com/127908/options/,202012
48,49,广汽本田VE-1,603,广汽本田,15.98,18.68,https://www.16888.com/128273/options/,202012
49,50,几何A,593,几何汽车,12.68,20.78,https://www.16888.com/128369/options/,202012
0,51,五菱荣光EV,557,上汽通用五菱,11.48,11.78,https://www.16888.com/128892/options/,202012
1,52,哪吒N01,543,合众汽车,6.68,13.98,https://www.16888.com/128141/options/,202012
2,53,朗逸纯电,517,上汽大众,14.89,14.89,https://www.16888.com/128595/options/,202012
3,54,卡罗拉双擎E+,502,一汽丰田,20.78,23.08,https://www.16888.com/128378/options/,202012
4,55,腾势X,481,腾势汽车,28.98,35.78,https://www.16888.com/128567/options/,202012
5,56,凌宝BOX,435,吉麦新能源,4.18,6.88,https://www.16888.com/128895/options/,202012
6,57,易至EV3,432,江铃集团新能源,6.88,7.38,https://www.16888.com/128413/options/,202012
7,58,枫叶30X,429,睿蓝汽车,6.88,9.58,https://www.16888.com/128933/options/,202012
8,59,奔驰EQC,410,北京奔驰,49.19,57.98,https://www.16888.com/128206/options/,202012
9,60,宋MAX新能源,404,比亚迪,14.78,17.48,https://www.16888.com/128417/options/,202012
10,61,奥迪Q2L e-tron,373,一汽-大众奥迪,24.38,24.38,https://www.16888.com/128744/options/,202012
